21.3671290071719895,1.1448539105282323,10.1611753845897539
21.3649711366858739,0.4968636013969243,11.8618377550532426
21.355200480603088,-0.3184764468990028,13.4796460737645987
21.5187950478789354,1.059565419145621,14.4529874549717103
21.4366933976625802,0.5667901079776236,16.1094228132089015
21.292307926219312,0.3631544106535359,17.8138958340594726
21.2655952034861571,-0.1876582224141553,19.590188631820773
21.4528817657244559,0.0275633007138254,21.371553978951777
20.8464855916597998,1.689023208301796,21.2489881816846129
20.8576730733576667,2.9920148205111521,22.0633942071542819
20.9146009305526377,2.66412977851442,23.84928930077632
21.0284974189831289,2.2730104225698753,25.5778865296280955
21.0602429873477988,2.189488857907655,27.4261206292488282
21.6982118844651986,2.1169993200154664,29.1678546316867688
22.0324064068897378,3.3668784139045336,30.0152501907093452
21.9878689369561897,5.1459712173168644,29.4544177020114759
22.2499321471578533,5.6227199327726822,30.418565103963644
22.5942994792904273,5.4997435624981135,32.1800488437818046
22.9425644101958284,5.3092843796496592,33.9437287123723905
23.3998088718512953,5.5855700937273305,35.6550380899375909
23.7738720152579717,6.3511957319925703,37.2436615339699983
24.1531879932250142,7.9820206961637021,37.2525589697594341
24.5346314422964653,9.4988780729583091,36.2858099383390922
24.5278466286432533,10.0491304263749104,37.675617794054439
24.4398813949601355,10.3363273486570879,39.517312911556175
24.3985539580621804,10.7420959921886094,41.3024268638330625
24.4614272395077244,11.4219473087596537,42.9966931817014597
24.4720640654632646,11.9494782681500276,44.79010995335031
24.4853513600784254,12.4778733056853071,46.5863563871314312
24.5642681121826172,13.3852691650390625,48.1812362670898438
24.041235875244034,15.0619071388872019,47.3139647356270672
23.7762531041390446,16.4746860048440986,45.8657232759586719
23.6108795964580445,17.9570908846816124,44.4812835392924768
23.7975275628534249,19.3475540132956958,43.0431083493334512
23.8040413449654977,20.6351510646206364,43.5978769965823432
23.2540477234118974,22.2556660789135883,43.0555062394165873
22.8791247229122128,23.2690829668162316,41.3355551179288128
22.5216088813791728,23.981260023884019,39.5385652250503696
22.3151554373107857,24.5283742548307622,37.6259416237987736
22.2609998947671031,25.3318726059980719,35.7627895317575337
22.2302538309222264,26.7650994091710146,35.4736249764985203
21.6299081853813853,28.231789494828508,34.5943444472275985
21.3530198510467919,29.0661447918400739,32.8083038764894468
21.3544942648336153,29.314469335212106,30.9608920403989423
21.3879678563745159,29.1876252933989164,29.1022080711598825
21.2416608757775265,29.363900966532988,27.1637323040763476
20.9484430937702122,30.6332389851224889,26.2930304291313632
20.7540548330247248,32.400206690898834,26.1428998739230209
20.9634006702914562,33.325904935837066,24.4225589643993288
21.4577722052686042,32.9386768461864889,22.496659827908573
21.5208426274180518,32.7302431211817861,20.7595880907943453
21.9109061739080673,32.8912895683185269,18.9506880939165541
22.4703345579708191,33.0853978861831877,17.0422703481991817
22.277160490791033,34.6559172411315402,17.6150707516709559
23.1272109734477738,35.9906018124396709,17.3575336052490776
24.0360207726142647,35.9890579490147431,15.6046977023574041
24.7667994052824874,35.6174869199565762,13.9162245111249572
24.5069916422766205,35.713286424267551,12.1136897086329789
24.610074523825034,36.0546027693600522,10.2695115068582687
19.9885368347167969,34.0885391235351562,8.526209831237793
24.542546792087542,35.4743939951587208,8.3837897434089044
28.9731494720292133,33.3986531184115947,8.6846130035911049
32.8561485843981558,29.8453434762018155,10.0228988276381425
34.0465034785166267,25.0729385504998206,10.3916270655391241
35.1753983213368855,20.2259820757765425,8.7702641455289445
34.3000265295643985,15.3440199488016908,7.2146699669787111
34.1488065940678212,10.1339530217153992,5.6309749641018811
31.5754918367440389,5.6972256201529046,8.3223110361798014
26.9604328481674571,2.3255512058347465,9.2665027375444762
21.4097042083740234,1.5707168579101562,8.3503875732421875
17.9907805750238161,3.5410873638604485,7.2252750852123473
15.9548987104651516,6.5361504225058846,7.8809415270234533
14.7449550050320504,10.3088835209623007,9.1086367813538658
14.589895416464751,13.747956596199705,9.9378186291302875
15.2260985453889344,16.984474528309125,11.1535006580263527
15.3899909927173368,20.3392429026515131,10.3145991697370381
14.7851122403098785,24.2434457443232603,9.21030866933285
15.6202156981073266,28.4671789328773315,8.6495438438248442
17.4473787981916111,31.8514677945870268,7.7378903974518671
